"Count","Percent","Word"
"0001","00.00%","rdy"
"0001","00.00%","re-met"
"0001","00.00%","re-send"
"0001","00.00%","re-sub"
"0001","00.00%","reache"
"0001","00.00%","reacting"
"0001","00.00%","readiness"
"0001","00.00%","real1"
"0001","00.00%","realised"
"0001","00.00%","realising"
"0001","00.00%","realizes"
"0001","00.00%","reallyneed"
"0001","00.00%","reapply"
"0001","00.00%","rearrange"
"0001","00.00%","reassurance"
"0001","00.00%","reassuring"
"0001","00.00%","rebel"
"0001","00.00%","rebooting"
"0001","00.00%","rebtel"
"0001","00.00%","reception"
"0001","00.00%","recharged"
"0001","00.00%","recieve"
"0001","00.00%","recognises"
"0001","00.00%","recorded"
"0001","00.00%","recorder"
"0001","00.00%","recount"
"0001","00.00%","recpt"
"0001","00.00%","recreation"
"0001","00.00%","recycling"
"0001","00.00%","redeemable"
"0001","00.00%","ree"
"0001","00.00%","references"
"0001","00.00%","referin"
"0001","00.00%","reffering"
"0001","00.00%","reflection"
"0001","00.00%","reflex"
"0001","00.00%","reformat"
"0001","00.00%","refreshed"
"0001","00.00%","refund"
"0001","00.00%","refunded"
"0001","00.00%","regalportfolio"
"0001","00.00%","regard"
"0001","00.00%","registration"
"0001","00.00%","regretted"
"0001","00.00%","rejected"
"0001","00.00%","related"
"0001","00.00%","relationship"
"0001","00.00%","relaxing"
"0001","00.00%","reliant"
"0001","00.00%","relieved"
"0001","00.00%","religiously"
"0001","00.00%","relocate"
"0001","00.00%","reltnship"
"0001","00.00%","remb"
"0001","00.00%","rememberi"
"0001","00.00%","remembrs"
"0001","00.00%","reminded"
"0001","00.00%","reminds"
"0001","00.00%","remixed"
"0001","00.00%","rencontre"
"0001","00.00%","renewed"
"0001","00.00%","renewing"
"0001","00.00%","renting"
"0001","00.00%","repairs"
"0001","00.00%","repeating"
"0001","00.00%","repent"
"0001","00.00%","replacing"
"0001","00.00%","replies"
"0001","00.00%","replys150"
"0001","00.00%","reppurcussions"
"0001","00.00%","republic"
"0001","00.00%","require"
"0001","00.00%","required"
"0001","00.00%","requirements"
"0001","00.00%","requires"
"0001","00.00%","resend"
"0001","00.00%","resent"
"0001","00.00%","reservations"
"0001","00.00%","reserve"
"0001","00.00%","reserved"
"0001","00.00%","reserves"
"0001","00.00%","reset"
"0001","00.00%","residency"
"0001","00.00%","resizing"
"0001","00.00%","reslove"
"0001","00.00%","resolution"
"0001","00.00%","resolved"
"0001","00.00%","resort"
"0001","00.00%","responsibilities"
"0001","00.00%","responsible"
"0001","00.00%","restock"
"0001","00.00%","restocked"
"0001","00.00%","restrict"
"0001","00.00%","restrictions"
"0001","00.00%","resubbing"
"0001","00.00%","resubmit"
"0001","00.00%","resuming"
"0001","00.00%","retard"
"0001","00.00%","retired"
"0001","00.00%","returning"
"0001","00.00%","reunion"
"0001","00.00%","revealing"
"0001","00.00%","rg21"
"0001","00.00%","rgent"
"0001","00.00%","rhode"
"0001","00.00%","riddance"
"0001","00.00%","ridden"
"0001","00.00%","rightio"
"0001","00.00%","riley's"
"0001","00.00%","rimac"
"0001","00.00%","ringing"
"0001","00.00%","rings"
"0001","00.00%","rinu"
"0001","00.00%","rip"
"0001","00.00%","ripped"
"0001","00.00%","rise"
"0001","00.00%","risk"
"0001","00.00%","risks"
"0001","00.00%","ritten"
"0001","00.00%","rob"
"0001","00.00%","robinson"
"0001","00.00%","robs"
"0001","00.00%","rocking"
"0001","00.00%","rodds1"
"0001","00.00%","rodger"
"0001","00.00%","roles"
"0001","00.00%","rolled"
"0001","00.00%","roller"
"0001","00.00%","romcapspam"
"0001","00.00%","ron's"
"0001","00.00%","roomate"
"0001","00.00%","ros"
"0001","00.00%","roses"
"0001","00.00%","rough"
"0001","00.00%","rounder"
"0001","00.00%","rounds"
"0001","00.00%","route"
"0001","00.00%","rowdy"
"0001","00.00%","rows"
"0001","00.00%","rp176781"
"0001","00.00%","rpl"
"0001","00.00%","rr"
"0001","00.00%","rt-king"
"0001","00.00%","rtf"
"0001","00.00%","rtm"
"0001","00.00%","rto"
"0001","00.00%","rubber"
"0001","00.00%","rudi"
"0001","00.00%","rugby"
"0001","00.00%","rules"
"0001","00.00%","rumbling"
"0001","00.00%","rummer"
"0001","00.00%","rupaul"
"0001","00.00%","rushing"
"0001","00.00%","rv"
"0001","00.00%","rvx"
"0001","00.00%","rwm"
"0001","00.00%","ryan"
"0001","00.00%","ryan's"
"0001","00.00%","ryder"
"0001","00.00%","s'fine"
"0001","00.00%","s3xy"
"0001","00.00%","s89"
"0001","00.00%","sabarish"
"0001","00.00%","sack"
"0001","00.00%","sacked"
"0001","00.00%","saeed"
"0001","00.00%","safely"
"0001","00.00%","safety"
"0001","00.00%","sagamu"
"0001","00.00%","saibaba"
"0001","00.00%","salad"
"0001","00.00%","salesman"
"0001","00.00%","sall"
"0001","00.00%","salmon"
"0001","00.00%","salt"
"0001","00.00%","samachara"
"0001","00.00%","samantha"
"0001","00.00%","sambar"
"0001","00.00%","samus"
"0001","00.00%","sandiago"
"0001","00.00%","sane"
"0001","00.00%","sang"
"0001","00.00%","sankranti"
"0001","00.00%","santacalling"
"0001","00.00%","sao"
"0001","00.00%","sapna"
"0001","00.00%","sara"
"0001","00.00%","saristar"
"0001","00.00%","sariyag"
"0001","00.00%","sashimi"
"0001","00.00%","satanic"
"0001","00.00%","sathy"
"0001","00.00%","satsgettin"
"0001","00.00%","satthen"
"0001","00.00%","sausage"
"0001","00.00%","savamob-member"
"0001","00.00%","saves"
"0001","00.00%","savings"
"0001","00.00%","sayhey"
"0001","00.00%","sayin"
"0001","00.00%","sayy"
"0001","00.00%","sc"
"0001","00.00%","scallies"
"0001","00.00%","scammers"
"0001","00.00%","scarcasim"
"0001","00.00%","scenario"
"0001","00.00%","scenery"
"0001","00.00%","scool"
"0001","00.00%","scorable"
"0001","00.00%","scouse"
"0001","00.00%","scraped"
"0001","00.00%","scrappy"
"0001","00.00%","scratches"
"0001","00.00%","scratching"
"0001","00.00%","screwd"
"0001","00.00%","scrumptious"
"0001","00.00%","sculpture"
"0001","00.00%","sday"
"0001","00.00%","sdryb8i"
"0001","00.00%","secondary"
"0001","00.00%","secrets"
"0001","00.00%","section"
"0001","00.00%","sections"
"0001","00.00%","secure"
"0001","00.00%","secured"
"0001","00.00%","see's"
"0001","00.00%","seekers"
"0001","00.00%","seeking"
"0001","00.00%","sef"
"0001","00.00%","seh"
"0001","00.00%","sehwag"
"0001","00.00%","seing"
"0001","00.00%","selfindependence"
"0001","00.00%","selflessness"
"0001","00.00%","semi"
"0001","00.00%","semiobscure"
"0001","00.00%","senor"
"0001","00.00%","senrd-dnot"
"0001","00.00%","senses"
"0001","00.00%","sensible"
"0001","00.00%","sentiment"
"0001","00.00%","seperated"
"0001","00.00%","september"
"0001","00.00%","serena"
"0001","00.00%","served"
"0001","00.00%","server"
"0001","00.00%","servs"
"0001","00.00%","settling"
"0001","00.00%","seventeen"
"0001","00.00%","sexiest"
"0001","00.00%","sextextuk"
"0001","00.00%","sexual"
"0001","00.00%","sexychat"
"0001","00.00%","sez"
"0001","00.00%","sf"
"0001","00.00%","sg"
"0001","00.00%","shade's"
"0001","00.00%","shadow"
"0001","00.00%","shag"
"0001","00.00%","shah"
"0001","00.00%","shahjahan"
"0001","00.00%","shahjahan's"
"0001","00.00%","shakara"
"0001","00.00%","shake"
"0001","00.00%","shakespeare"
"0001","00.00%","shaking"
"0001","00.00%","shangela"
"0001","00.00%","shanghai"
"0001","00.00%","shanil"
"0001","00.00%","shant"
"0001","00.00%","shaping"
"0001","00.00%","shattered"
"0001","00.00%","shaved"
"0001","00.00%","shb"
"0001","00.00%","sheet"
"0001","00.00%","shell"
"0001","00.00%","shelves"
"0001","00.00%","sherawat"
"0001","00.00%","shes"
"0001","00.00%","shexy"
"0001","00.00%","shhhhh"
"0001","00.00%","shifad"
"0001","00.00%","shijutta"
"0001","00.00%","shinco"
"0001","00.00%","shindig"
"0001","00.00%","shiny"
"0001","00.00%","shit's"
"0001","00.00%","shite"
"0001","00.00%","shitin"
"0001","00.00%","shitinnit"
"0001","00.00%","shitstorm"
"0001","00.00%","shivratri"
"0001","00.00%","shldxxxx"
"0001","00.00%","shock"
"0001","00.00%","shola"
"0001","00.00%","shop--the"
"0001","00.00%","shoranur"
"0001","00.00%","shortbreaks"
"0001","00.00%","shortcode"
"0001","00.00%","shorts"
"0001","00.00%","shoul"
"0001","00.00%","shoulders"
"0001","00.00%","shouldn"
"0001","00.00%","shouting"
"0001","00.00%","shove"
"0001","00.00%","showed"
"0001","00.00%","showered"
"0001","00.00%","showers"
"0001","00.00%","showr"
"0001","00.00%","showrooms"
"0001","00.00%","shrek"
"0001","00.00%","shrink"
"0001","00.00%","shrub"
"0001","00.00%","shsex"
"0001","00.00%","shud"
"0001","00.00%","shudvetold"
"0001","00.00%","shun"
"0001","00.00%","sic"
"0001","00.00%","sickness"
"0001","00.00%","signal"
"0001","00.00%","significance"
"0001","00.00%","significant"
"0001","00.00%","signin"
"0001","00.00%","siguviri"
"0001","00.00%","silly"
"0001","00.00%","simonwatson5120"
"0001","00.00%","simpsons"
"0001","00.00%","simulate"
"0001","00.00%","sindu"
"0001","00.00%","singapore"
"0001","00.00%","sink"
"0001","00.00%","sip"
"0001","00.00%","sips"
"0001","00.00%","sir's"
"0001","00.00%","sirji"
"0001","00.00%","sisters"
"0001","00.00%","sitter"
"0001","00.00%","sittin"
"0001","00.00%","situations"
"0001","00.00%","sized"
"0001","00.00%","skateboarding"
"0001","00.00%","skills"
"0001","00.00%","skinny"
"0001","00.00%","skins"
"0001","00.00%","skint"
"0001","00.00%","skirt"
"0001","00.00%","skye"
"0001","00.00%","skyving"
"0001","00.00%","slaaaaave"
"0001","00.00%","slacking"
"0001","00.00%","sleepingwith"
"0001","00.00%","sleeps"
"0001","00.00%","slices"
"0001","00.00%","sliding"
"0001","00.00%","slippery"
"0001","00.00%","slob"
"0001","00.00%","slovely"
"0001","00.00%","slower"
"0001","00.00%","slowing"
"0001","00.00%","slurp"
"0001","00.00%","smacks"
"0001","00.00%","smaller"
"0001","00.00%","smartcall"
"0001","00.00%","smarter"
"0001","00.00%","smash"
"0001","00.00%","smear"
"0001","00.00%","smell"
"0001","00.00%","smells"
"0001","00.00%","smidgin"
"0001","00.00%","smiled"
"0001","00.00%","smiley"
"0001","00.00%","smith"
"0001","00.00%","smith-switch"
"0001","00.00%","smoked"
"0001","00.00%","smokin"
"0001","00.00%","smoothly"
"0001","00.00%","sms'd"
"0001","00.00%","smsing"
"0001","00.00%","smsrewards"
"0001","00.00%","smsservices"
"0001","00.00%","snap"
"0001","00.00%","snappy"
"0001","00.00%","snatch"
"0001","00.00%","snd"
"0001","00.00%","sneham"
"0001","00.00%","snickering"
"0001","00.00%","snoring"
"0001","00.00%","snowball"
"0001","00.00%","snowboarding"
"0001","00.00%","snuggles"
"0001","00.00%","soc"
"0001","00.00%","sochte"
"0001","00.00%","soil"
"0001","00.00%","soladha"
"0001","00.00%","sold"
"0001","00.00%","solihull"
"0001","00.00%","someday"
"0001","00.00%","someone's"
"0001","00.00%","someonone"
"0001","00.00%","someplace"
"0001","00.00%","somerset"
"0001","00.00%","sometext"
"0001","00.00%","something's"
"0001","00.00%","sometme"
"0001","00.00%","somewhat"
"0001","00.00%","somewheresomeone"
"0001","00.00%","somewhr"
"0001","00.00%","somone"
"0001","00.00%","sonathaya"
"0001","00.00%","sonetimes"
"0001","00.00%","soonlots"
"0001","00.00%","sooo"
"0001","00.00%","soooo"
"0001","00.00%","sophas"
"0001","00.00%","sorrows"
"0001","00.00%","sorry-i"
"0001","00.00%","sorta"
"0001","00.00%","sorts"
"0001","00.00%","sos"
"0001","00.00%","sounding"
"0001","00.00%","soundtrack"
"0001","00.00%","sources"
"0001","00.00%","southern"
"0001","00.00%","souveniers"
"0001","00.00%","soz"
"0001","00.00%","sozi"
"0001","00.00%","spacebucks"
"0001","00.00%","spaces"
"0001","00.00%","spageddies"
"0001","00.00%","spain"
"0001","00.00%","spares"
"0001","00.00%","spark"
"0001","00.00%","sparkling"
"0001","00.00%","spatula"
"0001","00.00%","speciale"
"0001","00.00%","specialisation"
"0001","00.00%","specialise"
"0001","00.00%","specify"
"0001","00.00%","specs"
"0001","00.00%","speling"
"0001","00.00%","spelled"
"0001","00.00%","spelling"
"0001","00.00%","sphosting"
"0001","00.00%","spice"
"0001","00.00%","spider"
"0001","00.00%","spider-man"
"0001","00.00%","spiffing"
"0001","00.00%","spin"
"0001","00.00%","spinout"
"0001","00.00%","spiral"
"0001","00.00%","spirit"
"0001","00.00%","spiritual"
"0001","00.00%","spjanuary"
"0001","00.00%","splash"
"0001","00.00%","splashmobile"
"0001","00.00%","splat"
"0001","00.00%","splendid"
"0001","00.00%","split"
"0001","00.00%","spoil"
"0001","00.00%","spoilt"
"0001","00.00%","sponsors"
"0001","00.00%","spontaneously"
"0001","00.00%","spoon"
"0001","00.00%","spoons"
"0001","00.00%","sporadically"
"0001","00.00%","sportsx"
"0001","00.00%","spose"
"0001","00.00%","spot"
"0001","00.00%","spotty"
"0001","00.00%","spouse"
"0001","00.00%","sppok"
"0001","00.00%","spreadsheet"
"0001","00.00%","springs"
"0001","00.00%","sprint"
"0001","00.00%","spun-out"
"0001","00.00%","spys"
"0001","00.00%","sq825"
"0001","00.00%","squatting"
"0001","00.00%","squeeeeeze"
"0001","00.00%","squeezed"
"0001","00.00%","squid"
"0001","00.00%","squishy"
"0001","00.00%","srs"
"0001","00.00%","srsly"
"0001","00.00%","srt"
"0001","00.00%","stability"
"0001","00.00%","stable"
"0001","00.00%","stadium"
"0001","00.00%","stage"
"0001","00.00%","stagwood"
"0001","00.00%","stairs"
"0001","00.00%","stalk"
"0001","00.00%","stalking"
"0001","00.00%","stands"
"0001","00.00%","stapati"
"0001","00.00%","starer"
"0001","00.00%","starring"
"0001","00.00%","starshine"
"0001","00.00%","starve"
"0001","00.00%","starving"
"0001","00.00%","stash"
"0001","00.00%","stated"
"0001","00.00%","statements"
"0001","00.00%","station's"
"0001","00.00%","stdtxtrate"
"0001","00.00%","steak"
"0001","00.00%","steal"
"0001","00.00%","stealing"
"0001","00.00%","steamboat"
"0001","00.00%","steed"
"0001","00.00%","steering"
"0001","00.00%","steps"
"0001","00.00%","stereo"
"0001","00.00%","stereophonics"
"0001","00.00%","sterling"
"0001","00.00%","sterm"
"0001","00.00%","stewartsize"
"0001","00.00%","steyn"
"0001","00.00%","sth"
"0001","00.00%","stifled"
"0001","00.00%","stil"
"0001","00.00%","stink"
"0001","00.00%","stitch"
"0001","00.00%","stocked"
"0001","00.00%","stolen"
"0001","00.00%","stoners"
"0001","00.00%","stool"
"0001","00.00%","stop2"
"0001","00.00%","stop2stop"
"0001","00.00%","stopbcm"
"0001","00.00%","stopcost"
"0001","00.00%","stopcs"
"0001","00.00%","stoptxtstop"
"0001","00.00%","stories"
"0001","00.00%","str8"
"0001","00.00%","strain"
"0001","00.00%","stream"
"0001","00.00%","stressed"
"0001","00.00%","stressful"
"0001","00.00%","stressfull"
"0001","00.00%","strewn"
"0001","00.00%","strict"
"0001","00.00%","strings"
"0001","00.00%","strip"
"0001","00.00%","stripes"
"0001","00.00%","strips"
"0001","00.00%","strokes"
"0001","00.00%","strongly"
"0001","00.00%","strt"
"0001","00.00%","strtd"
"0001","00.00%","struggling"
"0001","00.00%","sts"
"0001","00.00%","stu"
"0001","00.00%","stubborn"
"0001","00.00%","studdying"
"0001","00.00%","studentfinancial"
"0001","00.00%","studies"
"0001","00.00%","studio"
"0001","00.00%","studyn"
"0001","00.00%","stuff--why"
"0001","00.00%","stuff42moro"
"0001","00.00%","stuffed"
"0001","00.00%","stuffing"
"0001","00.00%","stuffs"
"0001","00.00%","stunning"
"0001","00.00%","styles"
"0001","00.00%","styling"
"0001","00.00%","stylist"
"0001","00.00%","subject"
"0001","00.00%","subletting"
"0001","00.00%","submitted"
"0001","00.00%","submitting"
"0001","00.00%","subscribe"
"0001","00.00%","subscribers"
"0001","00.00%","subscriptions"
"0001","00.00%","subscriptn3gbp"
"0001","00.00%","subscrition"
"0001","00.00%","subsequent"
"0001","00.00%","subtoitles"
"0001","00.00%","such"
"0001","00.00%","sucker"
"0001","00.00%","suckers"
"0001","00.00%","sudden"
"0001","00.00%","suddenly"
"0001","00.00%","sudn"
"0001","00.00%","suffer"
"0001","00.00%","suffering"
"0001","00.00%","suffers"
"0001","00.00%","sugababes"
"0001","00.00%","suganya"
"0001","00.00%","sugardad"
"0001","00.00%","suggestion"
"0001","00.00%","suggestions"
"0001","00.00%","suitemates"
"0001","00.00%","sullivan"
"0001","00.00%","suman"
"0001","00.00%","sumfing"
"0001","00.00%","summers"
"0001","00.00%","summon"
"0001","00.00%","sun0819"
"0001","00.00%","sundayish"
"0001","00.00%","sunoco"
"0001","00.00%","sunroof"
"0001","00.00%","sunscreen"
"0001","00.00%","suply"
"0001","00.00%","supose"
"0001","00.00%","suppliers"
"0001","00.00%","supplies"
"0001","00.00%","supports"
"0001","00.00%","supreme"
"0001","00.00%","surf"
"0001","00.00%","surgical"
"0001","00.00%","surly"
"0001","00.00%","surname"
"0001","00.00%","surrender"
"0001","00.00%","surrounded"
"0001","00.00%","surya"
"0001","00.00%","sutra"
"0001","00.00%","svc"
"0001","00.00%","swalpa"
"0001","00.00%","swan"
"0001","00.00%","swann"
"0001","00.00%","swap"
"0001","00.00%","swashbuckling"
"0001","00.00%","swat"
"0001","00.00%","sway"
"0001","00.00%","swayze"
"0001","00.00%","swear"
"0001","00.00%","sweater"
"0001","00.00%","sweatter"
"0001","00.00%","swell"
"0001","00.00%","swhrt"
"0001","00.00%","swimsuit"
"0001","00.00%","swollen"
"0001","00.00%","syd"
"0001","00.00%","syllabus"
"0001","00.00%","sympathetic"
"0001","00.00%","symptoms"
"0001","00.00%","synced"
"0001","00.00%","syria"
"0001","00.00%","syrup"
"0001","00.00%","systems"
"0001","00.00%","t-ruthful"
"0001","00.00%","t-shirt"
"0001","00.00%","t91"
"0001","00.00%","ta's"
"0001","00.00%","ta-daaaaa"
"0001","00.00%","table's"
"0001","00.00%","tablet"
"0001","00.00%","tackle"
"0001","00.00%","tactful"
"0001","00.00%","tactless"
"0001","00.00%","tag"
"0001","00.00%","tagged"
"0001","00.00%","tai"
"0001","00.00%","tait"
"0001","00.00%","taj"
"0001","00.00%","taka"
"0001","00.00%","takecare"
"0001","00.00%","talents"
"0001","00.00%","talkbut"
"0001","00.00%","talked"
"0001","00.00%","talkin"
"0001","00.00%","tall"
"0001","00.00%","tallahassee"
"0001","00.00%","tallent"
"0001","00.00%","tamilnadu"
"0001","00.00%","tantrum's"
"0001","00.00%","tarot"
"0001","00.00%","tarpon"
"0001","00.00%","tasts"
"0001","00.00%","tata"
"0001","00.00%","tats"
"0001","00.00%","tattoos"
"0001","00.00%","tau"
"0001","00.00%","taught"
"0001","00.00%","taxes"
"0001","00.00%","taxless"
"0001","00.00%","taxt"
"0001","00.00%","taylor's"
"0001","00.00%","tbs"
"0001","00.00%","tc-llc"
"0001","00.00%","tddnewsletter"
"0001","00.00%","te"
"0001","00.00%","teachers"
"0001","00.00%","teams"
"0001","00.00%","technologies"
